Date,Open,High,Low,Close,Adj Close,Volume
2020-03-18,135.899994,137.000000,127.099998,130.199997,129.113831,4255688
2020-03-19,121.000000,132.949997,118.199997,128.899994,127.824669,5517080
2020-03-20,138.000000,141.600006,128.699997,137.699997,136.551270,4496351
2020-03-23,123.050003,135.000000,118.199997,120.900002,120.768463,1456143
2020-03-24,125.000000,132.949997,116.400002,130.350006,130.208191,5125923
2020-03-25,126.000000,134.899994,125.000000,132.300003,132.156067,2771318
2020-03-26,135.000000,152.000000,132.050003,140.250000,140.097412,7980255
2020-03-27,146.000000,151.000000,126.250000,128.000000,127.860741,4378366
2020-03-30,124.000000,129.800003,121.000000,128.699997,128.559967,2397592
2020-03-31,131.699997,138.449997,129.449997,137.600006,137.450302,2200227
2020-04-01,138.949997,138.949997,131.800003,133.949997,133.804260,1997603
2020-04-03,134.000000,134.600006,128.000000,129.050003,128.909592,1761897
2020-04-07,131.000000,141.500000,131.000000,138.149994,137.999695,2463474
2020-04-08,136.850006,147.149994,134.899994,138.100006,137.949753,3237290
2020-04-09,140.000000,146.250000,140.000000,142.449997,142.295013,2359428
2020-04-13,142.000000,149.000000,136.550003,146.000000,145.841156,2204560
2020-04-15,148.050003,150.949997,143.199997,145.250000,145.091965,3413325
2020-04-16,142.000000,144.850006,140.550003,143.300003,143.144089,2685695
2020-04-17,146.949997,148.550003,141.550003,143.899994,143.743439,2383979
2020-04-20,146.000000,155.449997,142.600006,146.699997,146.540390,6835058
2020-04-21,143.000000,143.000000,134.149994,135.949997,135.802078,3576177
2020-04-22,136.000000,138.800003,132.100006,137.600006,137.450302,6012030
2020-04-23,140.500000,142.500000,137.500000,140.500000,140.347137,3371195
2020-04-24,137.149994,140.550003,134.100006,134.649994,134.503494,1823167
2020-04-27,136.399994,138.350006,134.100006,134.600006,134.453568,2996533
2020-04-28,135.949997,141.899994,135.050003,139.300003,139.148453,5721109
2020-04-29,140.000000,140.699997,135.649994,139.500000,139.348221,4774187
2020-04-30,141.449997,147.449997,140.300003,141.399994,141.246155,4899422
2020-05-04,136.899994,137.500000,130.000000,131.550003,131.406891,6012691
2020-05-05,135.000000,136.350006,131.800003,132.699997,132.555634,3112486
2020-05-06,133.649994,135.399994,127.300003,133.250000,133.105026,6685480
2020-05-07,131.100006,135.649994,130.000000,134.899994,134.753220,2423478
2020-05-08,136.899994,139.350006,136.199997,137.149994,137.000778,2431204
2020-05-11,137.850006,143.300003,137.500000,140.050003,139.897629,2900696
2020-05-12,138.500000,140.699997,133.199997,139.899994,139.747787,2901801
2020-05-13,145.000000,145.000000,140.750000,141.149994,140.996414,3115038
2020-05-14,139.550003,142.350006,137.399994,140.899994,140.746689,1587450
2020-05-15,141.399994,143.699997,140.000000,141.050003,140.896545,2145697
2020-05-18,144.800003,146.399994,134.350006,135.899994,135.752151,4941536
2020-05-19,137.800003,145.899994,134.449997,139.699997,139.548004,5564024
2020-05-20,139.500000,143.199997,138.000000,141.350006,141.196228,2872608
2020-05-21,142.199997,144.000000,137.050003,138.300003,138.149536,2682428
2020-05-22,138.000000,141.199997,136.600006,138.100006,137.949753,2449109
2020-05-26,139.000000,143.300003,138.350006,139.500000,139.348221,2657870
2020-05-27,139.750000,141.600006,138.500000,141.000000,140.846588,2224751
2020-05-28,141.699997,144.399994,140.600006,142.649994,142.494797,2816689
2020-05-29,141.100006,153.600006,141.100006,148.350006,148.188614,9162612
2020-06-01,150.000000,154.899994,149.500000,150.500000,150.336258,3985102
2020-06-02,151.000000,152.600006,148.250000,149.949997,149.786850,2482873
2020-06-03,151.750000,157.899994,149.600006,150.649994,150.486099,5875845
2020-06-04,150.500000,153.899994,146.149994,148.000000,147.838989,3146640
2020-06-05,148.899994,155.000000,148.449997,152.449997,152.284134,4111095
2020-06-08,155.600006,158.500000,150.649994,152.649994,152.483917,4899754
2020-06-09,154.199997,156.699997,151.050003,151.899994,151.734726,3005643
2020-06-10,152.750000,154.750000,150.250000,151.850006,151.684784,4135121
2020-06-11,151.850006,165.449997,150.250000,151.800003,151.634857,16533100
2020-06-12,144.000000,153.300003,141.000000,152.300003,152.134308,4817295
2020-06-15,151.800003,156.850006,148.250000,149.250000,149.087616,3214496
2020-06-16,153.500000,154.000000,142.750000,146.199997,146.040939,2640377
2020-06-17,145.000000,148.449997,143.449997,147.149994,146.989899,1252809
2020-06-18,146.699997,149.449997,146.000000,147.850006,147.689148,2037814
2020-06-19,149.600006,154.399994,148.899994,152.699997,152.533875,5245179
2020-06-22,154.500000,156.199997,153.600006,154.649994,154.481735,4662143
2020-06-23,157.000000,161.800003,155.550003,157.199997,157.028961,4790074
2020-06-24,159.100006,163.000000,153.500000,154.800003,154.631577,4078195
2020-06-25,153.250000,169.199997,153.000000,161.649994,161.474121,14608370
2020-06-26,164.000000,166.350006,161.300003,162.149994,161.973587,6772909
2020-06-29,161.399994,163.550003,156.750000,159.750000,159.576187,2937549
2020-06-30,161.399994,164.149994,155.250000,156.250000,156.080002,3827240
2020-07-01,157.149994,159.000000,156.050003,157.649994,157.478470,1681231
2020-07-02,159.800003,160.949997,156.149994,158.199997,158.027893,2152710
2020-07-03,160.000000,163.850006,157.399994,160.000000,159.825912,4481657
2020-07-06,161.949997,165.199997,160.500000,164.199997,164.021347,3515662
2020-07-07,164.500000,170.649994,163.300003,168.149994,167.967041,8172143
2020-07-08,168.000000,169.500000,161.399994,163.000000,162.822662,3650115
2020-07-09,163.000000,165.100006,161.449997,162.750000,162.572937,1711099
2020-07-10,161.500000,163.399994,158.500000,159.699997,159.526245,1950837
2020-07-13,161.449997,162.449997,154.350006,156.050003,155.880219,2585981
2020-07-14,155.899994,156.250000,149.000000,149.750000,149.587082,2352010
2020-07-15,150.100006,153.850006,147.000000,147.750000,147.589264,2180415
2020-07-16,148.100006,150.000000,145.199997,148.899994,148.737991,1473784
2020-07-17,149.750000,153.899994,149.000000,151.600006,151.435059,2222846
2020-07-20,153.149994,161.899994,152.100006,160.699997,160.525162,6329853
2020-07-21,161.449997,168.100006,159.100006,167.300003,167.117981,6517373
2020-07-22,167.000000,172.000000,162.000000,169.399994,169.215698,4611051
2020-07-23,168.350006,170.699997,165.399994,169.949997,169.765091,2199241
2020-07-24,167.399994,169.750000,163.649994,168.750000,168.566406,1801357
2020-07-27,168.649994,169.050003,163.000000,165.949997,165.769455,1156539
2020-07-28,166.300003,174.899994,163.800003,173.550003,173.361191,4829045
2020-07-29,174.000000,190.850006,172.050003,179.100006,178.905136,15392378
2020-07-30,179.199997,181.350006,173.250000,175.050003,174.859543,3403335
2020-07-31,174.000000,178.649994,172.100006,175.250000,175.059341,2644457
2020-08-03,175.250000,178.699997,171.199997,172.250000,172.062592,2789132
2020-08-04,174.000000,184.000000,172.199997,182.100006,181.901886,4208453
2020-08-05,183.000000,184.800003,178.500000,179.600006,179.404617,4042372
2020-08-06,180.100006,188.000000,177.500000,185.949997,185.747696,6447296
2020-08-07,181.050003,195.000000,180.100006,192.899994,192.690125,9386323
2020-08-10,192.899994,198.300003,192.350006,195.699997,195.487076,4627306
2020-08-11,196.000000,199.800003,194.399994,195.850006,195.636917,2965963
2020-08-12,195.800003,200.750000,190.199997,197.699997,197.484909,3352636
2020-08-13,198.899994,203.300003,197.750000,200.750000,200.531601,3552469
2020-08-14,202.399994,204.500000,191.449997,196.199997,195.986526,6617104
2020-08-17,197.399994,201.649994,196.050003,197.800003,197.584808,3227005
2020-08-18,200.000000,216.800003,199.000000,213.699997,213.467499,13367091
2020-08-19,214.250000,245.399994,214.250000,239.550003,239.289383,19592028
2020-08-20,241.199997,245.000000,230.399994,234.000000,233.745422,9484513
2020-08-21,237.100006,244.500000,231.100006,233.350006,233.096130,5797329
2020-08-24,236.000000,253.850006,235.000000,248.699997,248.429413,11878911
2020-08-25,252.000000,322.399994,250.000000,307.549988,307.215393,49264537
2020-08-26,299.000000,302.799988,278.250000,285.549988,285.239319,26717004
2020-08-27,284.899994,297.700012,283.700012,286.700012,286.388092,15748895
2020-08-28,289.000000,295.649994,286.500000,288.250000,287.936371,7256271
2020-08-31,290.000000,297.600006,270.250000,279.549988,279.245850,15172187
2020-09-01,279.950012,287.049988,271.549988,281.100006,280.794189,5169176
2020-09-02,283.000000,306.000000,280.399994,293.049988,292.731171,17403674
2020-09-03,294.750000,298.700012,287.649994,291.250000,290.933136,9061697
2020-09-04,284.000000,293.450012,280.100006,285.149994,284.839783,6719721
2020-09-07,285.149994,291.700012,282.049988,285.250000,284.939636,5812023
2020-09-08,286.000000,289.799988,273.549988,277.700012,277.397858,5660442
2020-09-09,276.899994,286.899994,274.399994,283.049988,282.742035,6661093
2020-09-10,287.649994,307.950012,285.899994,298.299988,297.975464,25430532
2020-09-11,299.000000,303.649994,292.100006,296.000000,295.677979,9743753
2020-09-14,301.799988,304.000000,290.149994,293.149994,292.831055,6120182
2020-09-15,294.899994,298.700012,270.000000,288.549988,288.236053,2552460
2020-09-16,292.700012,302.850006,290.100006,297.100006,296.776764,6159158
2020-09-17,295.000000,300.799988,292.149994,293.700012,293.380493,2466000
2020-09-18,297.600006,299.700012,287.299988,291.549988,291.232788,2744172
2020-09-21,293.000000,296.250000,265.000000,277.100006,276.798523,6459206
2020-09-22,278.250000,283.000000,257.500000,280.399994,280.094940,12535965
2020-09-23,283.950012,296.250000,278.450012,283.549988,283.241486,8864848
2020-09-24,277.950012,281.250000,269.500000,270.450012,270.155762,3689023
2020-09-25,275.899994,283.600006,275.000000,280.299988,279.995026,7663618
2020-09-28,283.100006,302.049988,282.100006,295.700012,295.378296,5875621
2020-09-29,299.899994,307.000000,292.149994,297.899994,297.575867,10246726
2020-09-30,300.000000,304.700012,295.100006,297.100006,296.776764,5618023
2020-10-01,299.799988,311.950012,296.000000,308.149994,307.814728,6914312
2020-10-05,311.500000,334.500000,307.350006,326.600006,326.244659,20009492
2020-10-06,329.399994,331.149994,320.299988,327.149994,326.794067,7705557
2020-10-07,325.149994,335.600006,323.250000,330.100006,329.740875,8234005
2020-10-08,329.000000,329.799988,310.500000,316.250000,315.905945,4125845
2020-10-09,318.799988,322.049988,310.500000,313.000000,312.659454,2468904
2020-10-12,315.000000,322.700012,313.000000,315.350006,315.006897,2556329
2020-10-13,315.500000,316.799988,309.750000,313.200012,312.859253,1454109
2020-10-14,312.950012,315.700012,310.049988,313.399994,313.059021,1517470
2020-10-15,315.000000,325.850006,305.350006,307.100006,306.765900,4960658
2020-10-16,309.250000,313.950012,305.350006,307.000000,306.665985,1871531
2020-10-19,309.899994,319.250000,309.350006,316.950012,316.605194,3329571
2020-10-20,315.299988,327.850006,313.500000,321.899994,321.549774,7198907
2020-10-21,322.000000,324.700012,306.000000,312.000000,311.660553,4998821
2020-10-22,311.000000,314.799988,309.000000,311.500000,311.161102,2380993
2020-10-23,314.000000,322.450012,313.299988,315.450012,315.106812,4159352
2020-10-26,318.000000,318.700012,305.049988,307.399994,307.065552,4397393
2020-10-27,308.000000,315.350006,303.000000,314.049988,313.708313,3549135
2020-10-28,313.799988,320.799988,309.850006,318.850006,318.503082,3098009
2020-10-29,315.399994,332.350006,313.200012,328.899994,328.542145,6897070
2020-10-30,331.049988,347.500000,329.649994,339.700012,339.330414,14205844
2020-11-02,339.100006,344.299988,333.049988,341.100006,340.728912,4272022
2020-11-03,344.000000,349.600006,340.149994,344.799988,344.424835,4078834
2020-11-04,342.600006,359.500000,337.500000,351.850006,351.467194,9701398
2020-11-05,353.000000,354.950012,345.250000,352.750000,352.366211,5361436
2020-11-06,352.000000,353.850006,345.049988,352.100006,351.716919,3863486
2020-11-09,354.000000,364.700012,351.850006,357.899994,357.510620,6278843
2020-11-10,358.100006,361.750000,353.200012,359.500000,359.108856,3590100
2020-11-11,359.200012,362.700012,354.049988,360.100006,359.708221,2869576
2020-11-12,358.200012,369.500000,358.000000,365.549988,365.152283,4199715
2020-11-13,364.000000,371.649994,362.049988,368.600006,368.198975,2786714
2020-11-14,369.799988,372.850006,369.500000,371.250000,370.846100,620753
2020-11-17,372.000000,401.950012,371.000000,394.299988,393.871002,10496968
2020-11-18,393.950012,404.700012,387.399994,394.500000,394.070801,8656493
2020-11-19,390.000000,398.500000,377.799988,385.750000,385.330322,7731483
2020-11-20,385.100006,402.000000,385.000000,388.299988,387.877502,5490838
2020-11-23,390.100006,413.700012,383.100006,409.049988,408.604950,7318547
2020-11-24,409.899994,415.500000,404.200012,407.200012,406.756989,6167783
2020-11-25,408.950012,411.500000,393.000000,399.250000,398.815613,3448648
2020-11-26,402.799988,411.549988,399.149994,401.950012,401.512695,5490958
2020-11-27,401.000000,407.850006,396.299988,398.399994,397.966553,6429153
2020-12-01,398.000000,423.950012,395.100006,421.899994,421.440979,7846125
2020-12-02,420.549988,461.899994,419.350006,453.750000,453.256317,16821595
2020-12-03,453.750000,457.000000,443.250000,447.549988,447.063049,6848649
2020-12-04,449.000000,456.549988,442.000000,445.950012,445.464844,4131360
2020-12-07,446.000000,466.350006,445.950012,457.549988,457.052185,5371039
2020-12-08,457.549988,462.299988,446.549988,451.899994,451.408356,3872952
2020-12-09,454.000000,458.100006,447.299988,449.100006,448.611389,2798049
2020-12-10,448.000000,452.250000,438.049988,447.250000,446.763428,3113868
2020-12-11,447.250000,451.799988,440.399994,449.799988,449.310608,2940168
2020-12-14,451.000000,462.000000,447.000000,455.149994,454.654816,3762369
2020-12-15,455.500000,464.049988,446.549988,462.450012,461.946869,4779869
2020-12-16,462.500000,467.549988,457.549988,463.250000,462.746002,4088505
2020-12-17,463.399994,473.950012,455.100006,459.299988,458.800293,4912523
2020-12-18,461.000000,464.200012,450.799988,455.149994,454.654816,2159692
2020-12-21,454.000000,460.750000,409.649994,429.200012,428.733063,5350194
2020-12-22,428.200012,461.549988,418.100006,458.799988,458.300842,8342699
2020-12-23,458.000000,466.799988,454.200012,463.600006,463.095612,4604130
2020-12-24,465.000000,479.850006,462.399994,473.649994,473.134674,7985151
2020-12-28,473.000000,507.000000,472.700012,490.850006,490.315948,13714406
2020-12-29,492.000000,499.149994,484.700012,489.200012,488.667755,5849496
2020-12-30,489.200012,496.000000,478.399994,484.149994,483.623260,5419517
2020-12-31,481.000000,484.000000,435.750000,479.549988,479.028259,7575962
2021-01-01,477.000000,493.250000,477.000000,491.149994,490.615631,5035248
2021-01-04,492.000000,502.600006,486.649994,494.500000,493.962006,4936582
2021-01-05,492.000000,501.399994,489.600006,494.399994,493.862091,3654033
2021-01-06,496.000000,500.649994,484.250000,490.899994,490.365906,3295461
2021-01-07,493.899994,523.950012,493.799988,518.099976,517.536316,9879731
2021-01-08,523.000000,526.599976,514.099976,518.000000,517.436462,3702267
2021-01-11,520.599976,524.599976,510.500000,519.150024,518.585205,4148831
2021-01-12,519.000000,536.599976,517.099976,525.400024,524.828369,4878024
2021-01-13,529.099976,540.200012,521.299988,536.049988,535.466797,4948731
2021-01-14,534.950012,541.000000,528.400024,532.099976,531.521118,3161306
2021-01-15,534.700012,537.500000,518.799988,527.299988,526.726318,3376852
2021-01-18,528.000000,529.099976,502.049988,507.850006,507.297485,5204588
2021-01-19,512.299988,532.000000,512.299988,530.099976,529.523193,4181185
2021-01-20,532.150024,552.150024,531.000000,546.750000,546.155151,6681731
2021-01-21,551.400024,552.950012,531.549988,536.900024,536.315857,4208383
